batch_id,index,operation,status,error,message,entity_id,raw_input
47826,206,set_statement,Done,,,Q1424486,"Q1424486|P8814|""01577201-n"""
47826,207,set_statement,Done,,,Q1424486,"Q1424486|P5063|""i43555"""
47826,208,set_statement,Done,,,Q20823352,"Q20823352|P8814|""01580099-n"""
47826,209,set_statement,Done,,,Q20823352,"Q20823352|P5063|""i43573"""
47826,210,set_statement,Done,,,Q116667,"Q116667|P8814|""01580582-n"""
47826,211,set_statement,Done,,,Q116667,"Q116667|P5063|""i43576"""
47826,212,set_statement,Done,,,Q199758,"Q199758|P8814|""01583511-n"""
47826,213,set_statement,Done,,,Q199758,"Q199758|P5063|""i43595"""
47826,214,set_statement,Done,,,Q80858,"Q80858|P8814|""01583807-n"""
47826,215,set_statement,Done,,,Q80858,"Q80858|P5063|""i43597"""
47826,216,set_statement,Done,,,Q1142785,"Q1142785|P8814|""01584625-n"""
47826,217,set_statement,Done,,,Q1142785,"Q1142785|P5063|""i43602"""
47826,218,set_statement,Done,,,Q25307,"Q25307|P8814|""01585039-n"""
47826,219,set_statement,Done,,,Q25307,"Q25307|P5063|""i43605"""
47826,220,set_statement,Done,,,Q25740,"Q25740|P8814|""01587336-n"""
47826,221,set_statement,Done,,,Q25740,"Q25740|P5063|""i43618"""
47826,222,set_statement,Done,,,Q746317,"Q746317|P8814|""01588063-n"""
47826,223,set_statement,Done,,,Q746317,"Q746317|P5063|""i43623"""
47826,224,set_statement,Done,,,Q935880,"Q935880|P8814|""01588356-n"""
47826,225,set_statement,Done,,,Q935880,"Q935880|P5063|""i43625"""
47826,226,set_statement,Done,,,Q1585636,"Q1585636|P8814|""01588661-n"""
47826,227,set_statement,Done,,,Q1585636,"Q1585636|P5063|""i43627"""
47826,228,set_statement,Done,,,Q1587047,"Q1587047|P8814|""01589919-n"""
47826,229,set_statement,Done,,,Q1587047,"Q1587047|P5063|""i43634"""
47826,230,set_statement,Done,,,Q135589,"Q135589|P8814|""01591366-n"""
47826,231,set_statement,Done,,,Q135589,"Q135589|P5063|""i43643"""
47826,232,set_statement,Done,,,Q646366,"Q646366|P8814|""01591637-n"""
47826,233,set_statement,Done,,,Q646366,"Q646366|P5063|""i43645"""
47826,234,set_statement,Done,,,Q490294,"Q490294|P8814|""01592359-n"""
47826,235,set_statement,Done,,,Q490294,"Q490294|P5063|""i43649"""
47826,236,set_statement,Done,,,Q156767,"Q156767|P8814|""01593646-n"""
47826,237,set_statement,Done,,,Q156767,"Q156767|P5063|""i43656"""
47826,238,set_statement,Done,,,Q1048896,"Q1048896|P8814|""01595923-n"""
47826,239,set_statement,Done,,,Q1048896,"Q1048896|P5063|""i43670"""
47826,240,set_statement,Done,,,Q40654079,"Q40654079|P8814|""01598615-n"""
47826,241,set_statement,Done,,,Q40654079,"Q40654079|P5063|""i43686"""
47826,242,set_statement,Done,,,Q25909,"Q25909|P8814|""01598914-n"""
47826,243,set_statement,Done,,,Q25909,"Q25909|P5063|""i43688"""
47826,244,set_statement,Done,,,Q1062485,"Q1062485|P8814|""01599249-n"""
47826,245,set_statement,Done,,,Q1062485,"Q1062485|P5063|""i43690"""
47826,246,set_statement,Done,,,Q1078246,"Q1078246|P8814|""01600715-n"""
47826,247,set_statement,Done,,,Q1078246,"Q1078246|P5063|""i43699"""
47826,248,set_statement,Done,,,Q184508,"Q184508|P8814|""01601800-n"""
47826,249,set_statement,Done,,,Q184508,"Q184508|P5063|""i43705"""
